SaleID,CustomerID,ProductID,SaleDate,Quantity,TotalAmount
C-01835,A-00294,B-00055,2025-02-13,2,254.23
A-01836,C-00287,B-00004,2025-03-09,1,114.56
B-01837,C-00152,C-00056,2024-07-16,3,131.16
C-01838,A-00261,B-00082,2024-12-10,1,246.51
A-01839,A-00459,B-00016,2024-10-13,4,111.77
B-01840,C-00053,B-00025,2024-09-17,1,470.58
C-01841,C-00440,C-00092,2025-01-26,4,169.03
A-01842,B-00454,B-00004,2024-11-03,3,246.41
B-01843,C-00125,B-00007,2025-01-14,3,403.72
C-01844,C-00023,C-00068,2025-05-04,2,175.45
A-01845,C-00347,A-00090,2024-09-19,3,114.98
B-01846,C-00095,C-00086,2024-08-13,2,450.2
C-01847,C-00044,B-00055,2024-09-01,4,239.64
A-01848,B-00013,B-00064,2025-03-19,1,327.78
B-01849,C-00482,A-00006,2024-08-15,2,365.86
C-01850,A-00357,B-00034,2025-01-21,3,94.11
A-01851,A-00480,B-00046,2024-12-07,1,476.11
B-01852,A-00018,A-00078,2024-08-08,2,420.15
C-01853,B-00316,B-00022,2024-06-25,1,55.32
A-01854,C-00365,A-00075,2025-01-25,4,415.97
B-01855,C-00329,B-00094,2024-06-06,2,173.22
C-01856,C-00455,B-00091,2025-05-15,2,112.69
A-01857,B-00010,A-00060,2024-08-07,3,452
B-01858,C-00134,C-00023,2024-09-12,2,343.2
C-01859,A-00108,B-00034,2025-01-10,3,306.99
A-01860,B-00370,A-00006,2024-05-31,1,137.16
B-01861,A-00477,B-00043,2024-09-19,4,440.74
C-01862,C-00407,B-00001,2025-02-19,3,323.11
A-01863,C-00002,A-00078,2024-09-12,5,136.11
B-01864,A-00282,C-00026,2024-06-05,4,130.54
C-01865,B-00448,C-00038,2025-03-24,3,103.06
A-01866,C-00224,A-00072,2025-04-17,3,67.46
B-01867,B-00433,C-00065,2024-07-29,2,152.31
C-01868,B-00397,A-00099,2024-08-22,2,187
A-01869,C-00074,B-00034,2024-08-27,1,457.28
B-01870,C-00029,A-00009,2024-10-15,2,174.18
C-01871,C-00461,C-00020,2024-08-07,1,246.15
A-01872,C-00449,A-00054,2024-09-10,1,55.71
B-01873,A-00132,C-00056,2024-10-23,3,176.02
C-01874,B-00331,C-00092,2024-11-06,4,122.06
A-01875,C-00236,B-00031,2024-10-02,5,234.95
B-01876,C-00116,B-00013,2024-12-17,5,262.95
C-01877,B-00472,C-00011,2025-02-14,4,317.44
A-01878,C-00389,B-00025,2025-01-16,5,499
B-01879,A-00135,C-00053,2025-03-06,4,228.57
C-01880,C-00056,C-00032,2024-09-14,1,155.26
A-01881,B-00385,C-00038,2025-04-19,3,434.5
B-01882,C-00362,A-00099,2024-12-20,2,145.01
C-01883,B-00136,A-00027,2024-07-06,4,335.66
A-01884,A-00381,B-00079,2024-08-02,1,370.43
B-01885,A-00288,B-00007,2025-01-12,1,414.15
C-01886,A-00468,A-00087,2024-11-05,3,338.07
A-01887,A-00201,A-00072,2025-03-09,3,489.03
B-01888,A-00219,B-00070,2025-05-07,1,453.61
C-01889,A-00384,A-00084,2025-03-07,3,355.97
A-01890,A-00213,A-00006,2024-11-22,5,491.85
B-01891,A-00285,B-00013,2025-04-24,1,109.33
C-01892,B-00271,C-00008,2025-03-24,3,295.56
A-01893,A-00294,A-00033,2025-02-24,5,440.64
B-01894,B-00430,B-00049,2025-02-23,2,451.05
C-01895,A-00048,B-00097,2024-11-02,3,312.39
A-01896,B-00223,A-00045,2024-09-14,3,198.41
B-01897,A-00384,B-00025,2024-11-30,4,192.67
C-01898,B-00325,B-00079,2025-02-13,4,324.92
A-01899,B-00349,C-00002,2024-11-15,3,272.66
B-01900,A-00411,A-00072,2024-05-29,2,484.5
C-01901,B-00214,B-00073,2024-09-10,4,144.9
A-01902,A-00249,B-00034,2024-09-27,3,266.66
B-01903,C-00263,A-00045,2024-11-04,4,57.41
C-01904,B-00499,A-00042,2024-08-27,2,365.79
A-01905,C-00491,B-00019,2024-12-28,1,264.87
B-01906,B-00013,C-00068,2025-01-07,3,163.13
C-01907,A-00270,C-00014,2024-12-11,1,217.68
A-01908,B-00244,B-00022,2024-11-21,4,202.47
B-01909,B-00418,A-00075,2024-08-22,1,277.73
C-01910,B-00163,A-00024,2025-01-21,2,74.57
A-01911,B-00445,A-00090,2025-04-12,5,78.02
B-01912,C-00293,A-00036,2024-08-25,3,479.63
C-01913,A-00249,B-00067,2024-05-23,4,176.15
A-01914,B-00016,A-00045,2024-11-29,5,484.95
B-01915,B-00415,A-00063,2024-07-10,1,498.86
C-01916,C-00236,C-00068,2024-10-21,2,316.93
A-01917,A-00405,C-00056,2025-02-22,5,188.06
B-01918,A-00318,B-00091,2024-12-09,5,435.2
C-01919,B-00034,A-00081,2025-01-21,5,226.69
A-01920,B-00133,A-00051,2025-03-27,5,104.83
B-01921,B-00187,A-00060,2024-10-02,4,223.5
C-01922,A-00072,C-00014,2025-04-30,2,192.8
A-01923,B-00124,C-00035,2025-05-15,5,345.76
B-01924,A-00243,A-00027,2025-04-28,3,260.88
C-01925,A-00273,A-00012,2025-04-17,3,456.97
A-01926,B-00448,C-00050,2025-02-25,2,418.8
B-01927,A-00030,A-00072,2024-10-25,1,75.93
C-01928,A-00075,A-00096,2025-01-31,4,464.77
A-01929,A-00339,B-00013,2024-10-16,1,302.27
B-01930,C-00317,A-00090,2025-02-28,1,420.84
C-01931,C-00107,B-00049,2024-10-31,4,413.1
A-01932,A-00096,C-00035,2024-10-12,3,170.14
B-01933,A-00408,A-00039,2024-06-09,4,341.73
C-01934,C-00074,A-00015,2024-10-06,1,492.26
A-01935,A-00375,B-00055,2024-10-01,2,429.73
B-01936,A-00045,B-00097,2025-03-25,1,128.22
C-01937,C-00446,B-00037,2024-10-23,2,126.77
A-01938,A-00384,C-00047,2025-04-28,3,444.74
B-01939,B-00397,C-00026,2025-02-28,4,279.93
C-01940,C-00296,B-00037,2025-03-09,2,110.97
A-01941,A-00435,C-00077,2024-09-20,5,366.49
B-01942,C-00272,B-00055,2024-09-19,5,320.77
C-01943,C-00164,C-00086,2024-11-12,5,68.84
A-01944,C-00164,C-00047,2024-10-06,1,472.02
B-01945,A-00486,A-00027,2024-08-09,5,66.53
C-01946,C-00488,A-00084,2024-08-14,1,87.94
A-01947,C-00419,C-00026,2024-08-07,2,305.71
B-01948,B-00394,C-00053,2024-09-04,3,170.89
C-01949,A-00378,C-00071,2024-07-16,1,401.86
A-01950,B-00154,A-00015,2024-12-01,3,404.48
B-01951,C-00395,B-00043,2024-07-07,5,213.89
C-01952,C-00359,B-00001,2024-11-20,5,182.1
A-01953,A-00240,B-00070,2024-12-23,5,61.67
B-01954,A-00267,A-00084,2024-09-01,2,236.83
C-01955,C-00344,B-00076,2024-10-21,3,132.06
A-01956,C-00356,B-00025,2024-11-21,4,455.25
B-01957,A-00120,B-00064,2025-03-13,1,294.79
C-01958,A-00114,B-00007,2024-12-28,5,277.36
A-01959,A-00276,C-00053,2024-12-04,1,68.13
B-01960,C-00368,A-00006,2024-08-08,2,297.53
C-01961,A-00444,C-00023,2024-11-13,1,189.34
A-01962,B-00244,B-00058,2024-10-01,2,416.67
B-01963,B-00358,B-00016,2024-11-05,2,110.16
C-01964,A-00150,C-00041,2025-04-13,4,324.81
A-01965,C-00251,B-00073,2025-01-14,5,145.81
B-01966,C-00044,A-00069,2024-09-17,3,381.73
C-01967,B-00043,B-00013,2024-10-18,5,184.53
A-01968,B-00106,C-00059,2024-07-16,3,275.78
B-01969,B-00421,B-00013,2025-03-30,2,226.26
C-01970,C-00116,C-00080,2025-01-01,1,133.74
A-01971,C-00380,B-00061,2024-11-09,3,216.11
B-01972,B-00388,C-00038,2025-03-25,4,372.49
C-01973,B-00109,A-00063,2025-04-05,1,202.26
A-01974,C-00230,C-00086,2024-07-03,4,356.19
B-01975,C-00092,A-00024,2025-01-29,5,467.39
C-01976,C-00179,A-00036,2024-10-01,1,377.57
A-01977,B-00403,B-00007,2024-11-19,3,319.04
B-01978,A-00300,B-00019,2024-06-01,5,94.47
C-01979,C-00245,C-00020,2024-10-10,3,137.67
A-01980,A-00267,A-00069,2025-04-14,4,288.95
B-01981,B-00106,A-00081,2025-04-01,3,333.24
C-01982,A-00153,C-00092,2024-09-15,5,124.45
A-01983,B-00238,A-00048,2024-09-27,5,248.79
B-01984,B-00121,B-00079,2024-08-01,3,221
C-01985,B-00043,B-00043,2024-11-14,3,173.21
A-01986,C-00107,C-00029,2024-09-20,5,264.18
B-01987,C-00281,C-00014,2025-03-31,3,151.25
C-01988,A-00138,C-00005,2024-08-14,4,481.37
A-01989,A-00096,B-00088,2025-03-09,4,254
B-01990,B-00199,C-00080,2025-01-18,1,241.81
C-01991,C-00017,C-00095,2025-02-22,5,126.55
A-01992,A-00231,C-00050,2024-11-11,4,324.24
B-01993,C-00434,C-00008,2024-11-11,2,344.78
C-01994,A-00279,B-00004,2025-04-23,2,432.3
A-01995,B-00235,B-00091,2024-11-17,1,184.47
B-01996,A-00141,C-00032,2024-07-17,2,122.23
C-01997,C-00320,C-00014,2025-03-18,2,292.61
A-01998,C-00221,A-00051,2025-01-17,1,415.33
B-01999,A-00417,A-00069,2024-10-13,1,54.1
C-02000,C-00377,A-00030,2025-02-04,5,323.88
A-02001,C-00305,C-00017,2025-03-15,5,425.51
B-02002,C-00290,B-00058,2024-06-26,1,213.74
C-02003,C-00176,C-00062,2024-12-16,1,460.31
A-02004,A-00396,A-00015,2025-03-04,4,388.81
B-02005,A-00198,A-00075,2024-10-07,4,326.69
C-02006,C-00020,A-00096,2024-08-12,5,58.82
A-02007,A-00438,B-00052,2024-09-08,5,445.94
B-02008,B-00091,B-00043,2025-01-25,3,107.05
C-02009,C-00191,A-00057,2025-03-24,5,429.66
A-02010,B-00400,C-00086,2024-08-19,1,167.08
B-02011,B-00118,C-00044,2024-11-09,3,410.36
C-02012,B-00325,A-00042,2024-08-29,3,247.96
A-02013,C-00089,A-00045,2025-02-02,1,230.36
B-02014,A-00405,A-00027,2024-06-16,2,351.79
C-02015,C-00137,C-00059,2025-03-08,3,141.26
A-02016,B-00112,C-00068,2024-09-16,2,326.5
B-02017,C-00410,C-00008,2024-07-12,4,105.89
C-02018,A-00294,B-00052,2024-12-13,2,498.39
A-02019,A-00486,A-00096,2024-07-31,4,68.07
B-02020,C-00254,C-00041,2025-03-17,5,195.92
C-02021,B-00388,B-00040,2024-10-22,2,106.59
A-02022,B-00484,B-00073,2024-10-05,2,204.06
B-02023,B-00313,C-00005,2024-08-14,2,373.4
C-02024,A-00096,A-00090,2024-11-12,5,237.46
A-02025,C-00215,A-00051,2024-08-23,5,258.93
B-02026,B-00280,B-00007,2024-09-08,2,264.25
C-02027,B-00382,C-00065,2025-02-07,3,442.57
A-02028,B-00325,A-00015,2025-02-16,5,180.48
B-02029,B-00160,A-00066,2024-08-07,3,192.72
C-02030,A-00069,B-00040,2025-01-30,3,476.53
A-02031,B-00418,C-00077,2024-08-02,2,212.95
B-02032,A-00141,C-00014,2024-06-04,4,262.92
C-02033,A-00054,B-00019,2024-06-27,5,242.74
A-02034,B-00151,A-00090,2025-02-14,2,136.29
B-02035,A-00114,C-00035,2024-07-28,2,457.03
C-02036,B-00415,B-00091,2024-07-31,4,120.76
A-02037,A-00069,B-00100,2025-01-17,3,279.63
B-02038,B-00055,B-00073,2024-07-14,3,247.22
C-02039,B-00469,B-00031,2024-08-13,5,111.28
A-02040,B-00442,A-00093,2025-04-04,1,475.04
B-02041,A-00465,A-00081,2024-06-29,5,419.95
C-02042,B-00421,A-00066,2024-09-17,3,389.76
A-02043,B-00412,A-00069,2024-05-24,3,355.61
B-02044,B-00121,B-00085,2025-01-19,5,404.22
C-02045,C-00140,C-00065,2024-08-04,5,86.19
A-02046,A-00327,A-00078,2024-12-01,5,304.75
B-02047,B-00262,B-00037,2024-11-19,4,211.88
C-02048,C-00320,A-00051,2025-03-16,4,292.62
A-02049,B-00058,B-00022,2025-05-07,3,299.03
B-02050,B-00202,B-00001,2025-03-20,4,274.37
C-02051,A-00204,C-00014,2025-03-07,1,471.16
A-02052,C-00182,C-00020,2024-08-30,2,330.05
B-02053,A-00012,B-00055,2025-02-12,5,374.62
C-02054,B-00484,A-00039,2025-04-09,4,114.72
A-02055,A-00153,B-00025,2024-09-12,1,92.98
B-02056,C-00248,C-00056,2024-08-22,4,227.72
C-02057,C-00485,A-00033,2025-05-15,5,386.35
A-02058,B-00349,A-00069,2024-09-25,4,223.34
B-02059,C-00116,B-00019,2025-03-04,1,357.81
C-02060,B-00133,C-00002,2025-01-18,5,421.29
A-02061,A-00474,A-00039,2024-10-03,5,289.42
B-02062,C-00038,C-00077,2025-04-21,1,301.65
C-02063,C-00497,C-00023,2025-03-27,5,79.77
A-02064,B-00253,C-00047,2025-02-15,2,308.98
B-02065,A-00351,A-00033,2024-09-11,2,305.06
C-02066,A-00456,A-00030,2025-03-24,3,467.12
A-02067,C-00431,B-00052,2024-12-05,5,365.7
B-02068,B-00166,B-00073,2024-11-27,1,350.12
C-02069,B-00097,A-00027,2024-07-15,5,129.78
A-02070,A-00234,A-00072,2025-02-18,5,155.73
B-02071,B-00124,A-00036,2024-10-25,5,88.66
C-02072,C-00371,A-00060,2024-06-03,1,379.68
A-02073,A-00072,B-00100,2024-08-24,2,432.07
B-02074,A-00321,C-00002,2024-08-06,4,184.21
C-02075,C-00068,B-00010,2024-06-15,2,123.35
A-02076,B-00391,B-00040,2024-10-24,4,215.89
B-02077,C-00374,A-00057,2024-09-28,3,451.98
C-02078,A-00156,A-00021,2025-05-04,5,411.93
A-02079,C-00233,C-00095,2025-04-01,5,51.56
B-02080,A-00444,B-00076,2024-11-20,2,76.61
C-02081,C-00344,B-00037,2024-09-04,4,463.83
A-02082,B-00205,A-00030,2025-01-23,5,223.86
B-02083,B-00220,A-00087,2024-10-30,1,116.4
C-02084,A-00447,B-00004,2024-10-17,4,439.11
A-02085,A-00108,A-00063,2024-12-15,5,345.01
B-02086,B-00175,C-00068,2025-04-06,1,238.74
C-02087,C-00128,B-00058,2024-09-17,2,133.52
A-02088,A-00300,C-00098,2024-08-27,5,186.87
B-02089,A-00120,C-00068,2024-09-27,2,168.88
C-02090,B-00112,B-00091,2024-06-24,1,420.98
A-02091,B-00076,A-00081,2025-01-02,5,485.37
B-02092,A-00291,C-00047,2025-03-18,2,341.95
C-02093,A-00117,C-00047,2024-10-30,1,372.44
A-02094,B-00247,C-00047,2025-01-09,1,396.14
B-02095,C-00098,B-00031,2024-12-24,3,252.95
C-02096,A-00051,A-00030,2025-04-04,1,166.6
A-02097,B-00358,B-00040,2024-09-13,1,129.04
B-02098,A-00210,B-00046,2024-09-03,2,411.32
C-02099,C-00143,B-00055,2024-06-13,1,121
A-02100,B-00430,A-00024,2024-09-05,5,384.15
B-02101,A-00015,B-00097,2024-12-09,2,147.19
C-02102,C-00257,A-00093,2024-06-30,5,325.6
A-02103,A-00498,A-00033,2025-01-12,4,259.45
B-02104,B-00091,B-00061,2024-08-19,5,144.73
C-02105,C-00110,B-00097,2024-11-22,5,275.82
A-02106,A-00210,C-00047,2024-06-28,4,337.17
B-02107,B-00076,B-00088,2025-04-14,4,263.96
C-02108,A-00444,C-00017,2024-06-29,5,360.5
A-02109,B-00343,C-00038,2024-09-12,1,57.78
B-02110,A-00231,C-00014,2025-03-16,2,259.14
C-02111,B-00163,A-00030,2025-02-19,5,333.8
A-02112,B-00349,A-00027,2025-04-09,1,191.6
B-02113,B-00091,A-00033,2024-12-31,2,238.03
C-02114,A-00087,C-00053,2025-01-07,1,435.26
A-02115,C-00440,A-00057,2025-03-27,1,150.26
B-02116,C-00305,A-00015,2024-12-03,4,460.64
C-02117,A-00294,B-00055,2024-11-12,2,300.49
A-02118,B-00190,C-00050,2024-05-20,1,477.9
B-02119,B-00424,A-00084,2024-10-21,3,395.47
C-02120,A-00279,C-00032,2024-06-07,2,470.28
A-02121,C-00191,A-00081,2024-09-05,5,327.21
B-02122,C-00473,C-00074,2024-07-12,3,463.28
C-02123,A-00420,C-00068,2025-01-22,1,409.37
A-02124,C-00059,A-00087,2025-02-20,4,135.01
B-02125,A-00399,A-00024,2025-04-11,5,178.61
C-02126,B-00358,B-00007,2024-12-09,2,208.54
A-02127,A-00288,C-00023,2025-02-17,1,269.64
B-02128,B-00199,B-00073,2024-08-22,4,317.4
C-02129,B-00244,C-00035,2025-04-27,3,489.58
A-02130,B-00469,C-00059,2024-12-11,1,184.03
B-02131,B-00493,B-00061,2024-06-30,1,399.33
C-02132,C-00311,A-00012,2025-02-24,4,175.41
A-02133,A-00354,B-00061,2025-04-16,2,146.4
B-02134,B-00070,B-00100,2024-10-28,3,388.83
C-02135,B-00325,A-00012,2025-02-23,2,233.12
A-02136,B-00133,C-00071,2025-04-29,3,433.32
B-02137,C-00131,C-00011,2025-05-07,1,400.22
C-02138,C-00251,C-00080,2024-05-20,2,325.54
A-02139,A-00255,B-00049,2024-08-22,4,442.9
B-02140,C-00008,B-00001,2024-08-25,2,140.76
C-02141,B-00238,B-00037,2025-02-04,1,102.71
A-02142,A-00495,B-00016,2025-05-03,5,299.97
B-02143,B-00115,B-00100,2024-09-23,5,272.79
C-02144,A-00246,B-00061,2024-10-15,5,263.4
A-02145,C-00134,B-00058,2025-01-12,3,156.75
B-02146,A-00465,B-00040,2025-02-06,1,338.58
C-02147,C-00071,B-00034,2025-04-01,5,408.32
A-02148,B-00445,B-00088,2025-05-04,3,157.79
B-02149,B-00412,C-00098,2025-04-11,5,277.2
C-02150,B-00142,A-00063,2025-02-06,5,239.95
A-02151,A-00435,C-00056,2024-06-02,4,453.27
B-02152,C-00188,A-00006,2024-12-24,1,183.33
C-02153,B-00292,B-00085,2024-10-14,2,207.98
A-02154,A-00012,B-00094,2025-01-05,1,236.89
B-02155,A-00051,B-00094,2024-11-06,2,87.74
C-02156,C-00134,B-00010,2024-09-19,5,291.84
A-02157,A-00222,A-00066,2025-04-29,2,73.42
B-02158,A-00270,B-00031,2024-09-30,2,206.16
C-02159,C-00146,A-00021,2024-06-27,3,256.89
A-02160,B-00208,A-00066,2025-03-19,4,288.4
B-02161,A-00048,B-00076,2025-03-22,3,417.47
C-02162,A-00111,C-00002,2024-06-27,5,442.52
A-02163,B-00274,C-00089,2024-07-01,2,223.08
B-02164,A-00165,B-00058,2025-04-14,3,414.67
C-02165,B-00283,A-00075,2025-04-09,2,393.45
A-02166,A-00168,A-00042,2025-03-10,1,487.86
B-02167,A-00420,A-00039,2024-09-01,1,358.74
C-02168,A-00237,B-00061,2024-08-28,1,308.88
A-02169,A-00330,C-00032,2024-07-21,3,279.19
B-02170,B-00460,A-00012,2024-06-28,1,193.38
C-02171,A-00066,A-00042,2024-09-10,5,475.24
A-02172,B-00097,B-00064,2025-04-16,2,115.71
B-02173,A-00471,A-00012,2024-05-24,1,319.27
C-02174,A-00498,A-00045,2025-01-09,5,62.46
A-02175,A-00168,C-00095,2025-05-04,3,265.96
B-02176,A-00414,B-00082,2024-10-10,4,439.72
C-02177,A-00309,B-00022,2024-08-24,3,88.12
A-02178,C-00194,C-00047,2024-08-25,2,56.31
B-02179,A-00282,A-00078,2024-06-19,2,110.31
C-02180,B-00460,C-00047,2025-03-20,2,121.49
A-02181,C-00395,B-00091,2025-04-11,3,120.1
B-02182,B-00268,C-00032,2024-10-25,2,237.1
C-02183,B-00181,C-00038,2024-10-30,1,94.24
A-02184,C-00119,C-00023,2025-02-23,2,92.55
B-02185,A-00222,C-00014,2025-03-21,5,343.98
C-02186,A-00159,C-00047,2024-09-05,1,340.48
A-02187,A-00306,C-00092,2024-10-17,1,124.62
B-02188,A-00063,C-00071,2024-11-13,5,482.75
C-02189,B-00388,B-00070,2025-03-20,4,82.05
A-02190,C-00284,C-00023,2024-09-22,5,139.51
B-02191,C-00434,C-00068,2025-01-23,2,301.09
C-02192,A-00372,A-00009,2024-08-21,2,87.89
A-02193,C-00065,C-00011,2024-10-02,4,126.55
B-02194,A-00390,B-00001,2024-12-13,5,371.69
C-02195,A-00381,B-00046,2024-07-29,1,126.08
A-02196,B-00235,A-00048,2025-03-03,4,328.25
B-02197,B-00400,A-00084,2024-08-23,5,354.06
C-02198,B-00355,A-00051,2024-11-21,5,371.62
A-02199,A-00360,A-00093,2024-07-06,4,136.23
B-02200,B-00454,A-00087,2025-04-27,3,84.08
C-02201,A-00006,C-00014,2024-10-11,5,227.19
A-02202,A-00252,B-00037,2024-05-31,1,239.65
B-02203,B-00127,A-00033,2024-07-19,4,106.7
C-02204,C-00068,B-00022,2024-10-30,4,50.9
A-02205,B-00058,B-00016,2025-03-21,3,472.8
B-02206,A-00039,A-00051,2024-10-28,3,414.43
C-02207,A-00255,B-00070,2024-11-13,1,331.13
A-02208,C-00137,B-00037,2024-07-11,1,86.64
B-02209,B-00379,C-00023,2025-01-07,5,338.81
C-02210,A-00405,C-00098,2024-08-20,2,376.23
A-02211,B-00487,C-00029,2024-11-12,5,216.64
B-02212,A-00396,A-00060,2024-11-09,5,142.67
C-02213,B-00220,A-00012,2024-11-12,3,297.49
A-02214,C-00200,A-00099,2024-11-18,4,342.59
B-02215,A-00474,A-00036,2024-12-24,2,144.35
C-02216,B-00208,A-00078,2024-05-22,5,389.87
A-02217,A-00015,B-00007,2025-03-17,5,294.4
B-02218,A-00075,C-00008,2024-07-30,5,99.86
C-02219,B-00169,C-00089,2024-06-04,3,329.73
A-02220,C-00017,B-00082,2024-12-07,3,313.14
B-02221,C-00197,C-00011,2024-10-21,4,395.11
C-02222,A-00192,B-00022,2025-05-11,4,463.84
A-02223,C-00323,B-00010,2024-09-21,5,395.16
B-02224,C-00452,C-00065,2024-08-10,3,418.14
C-02225,B-00424,A-00096,2024-07-05,4,225.83
A-02226,B-00076,C-00074,2024-08-20,2,192.32
B-02227,C-00143,B-00100,2025-01-29,3,207.35
C-02228,B-00382,A-00078,2024-06-19,2,103.33
A-02229,A-00111,B-00082,2025-03-22,5,77.7
B-02230,A-00060,C-00080,2025-01-02,3,231.65
C-02231,A-00195,C-00020,2025-03-09,3,132.78
A-02232,C-00137,C-00062,2024-11-02,3,487.9
B-02233,B-00451,A-00045,2024-08-11,2,117.12
C-02234,A-00222,A-00060,2024-10-27,3,290.12
A-02235,C-00320,C-00065,2024-06-15,3,459.92
B-02236,B-00292,C-00035,2024-10-04,5,178.37
C-02237,C-00434,A-00027,2025-04-12,1,252.47
A-02238,B-00448,C-00062,2024-06-21,1,309.14
B-02239,B-00361,C-00029,2024-07-01,4,429.32
C-02240,C-00404,B-00079,2024-07-23,3,134.06
A-02241,B-00301,B-00049,2024-06-15,2,383.63
B-02242,B-00079,B-00007,2025-05-12,3,173.51
C-02243,A-00417,C-00068,2025-05-10,3,145.89
A-02244,B-00355,B-00079,2025-02-24,1,404.49
B-02245,A-00459,C-00062,2025-01-22,1,136.88
C-02246,C-00419,A-00072,2025-04-24,2,419.12
A-02247,A-00168,A-00048,2025-02-10,1,292.82
B-02248,A-00171,B-00061,2024-08-10,4,121.72
C-02249,B-00244,C-00032,2024-08-06,5,74.07
A-02250,C-00125,B-00055,2025-04-03,1,491.87
B-02251,B-00007,C-00083,2024-12-20,2,435.39
C-02252,A-00267,B-00019,2025-03-24,4,271.19
A-02253,C-00413,A-00087,2024-05-18,4,316.8
B-02254,C-00449,C-00023,2024-10-03,3,378.05
C-02255,A-00018,A-00027,2024-05-22,1,361.03
A-02256,B-00121,B-00067,2024-07-28,4,114.63
B-02257,A-00414,C-00005,2024-12-15,5,165.75
C-02258,C-00197,C-00056,2024-06-22,2,292.86
A-02259,A-00459,B-00022,2025-02-23,4,292.22
B-02260,C-00248,B-00079,2025-05-06,4,496.22
C-02261,B-00496,B-00025,2024-09-14,4,370.97
A-02262,B-00298,C-00023,2024-06-10,4,148.09
B-02263,C-00272,A-00024,2024-09-24,3,119.65
C-02264,B-00109,B-00088,2024-10-10,1,289.04
A-02265,A-00219,A-00072,2024-06-16,5,492.28
B-02266,B-00214,C-00029,2024-11-17,4,276.72
C-02267,C-00137,C-00047,2025-04-20,4,279.95
A-02268,B-00217,A-00087,2025-01-11,5,197.45
B-02269,C-00146,C-00017,2024-10-19,5,198.75
C-02270,C-00176,A-00024,2024-08-13,2,314.33
A-02271,A-00138,C-00011,2024-05-31,3,361.49
B-02272,A-00168,A-00072,2024-06-29,5,90.39
C-02273,B-00031,C-00047,2024-10-29,2,346.22
A-02274,B-00154,A-00090,2024-06-14,4,314.45
B-02275,B-00382,B-00025,2024-07-11,2,287.26
C-02276,C-00128,B-00004,2024-12-29,3,165
A-02277,A-00213,A-00030,2024-09-27,3,474.48
B-02278,B-00184,C-00053,2024-07-04,2,217.58
C-02279,C-00047,B-00073,2024-06-05,5,282.98
A-02280,A-00222,C-00041,2024-11-20,4,216.54
B-02281,A-00306,B-00031,2024-06-09,3,373.26
C-02282,B-00397,A-00090,2024-09-07,2,354.89
A-02283,A-00039,A-00003,2024-06-19,4,405.07
B-02284,B-00214,A-00081,2025-02-14,3,52.83
C-02285,A-00129,A-00078,2024-12-26,4,466.7
A-02286,C-00158,C-00053,2024-10-23,4,110.18
B-02287,A-00306,A-00036,2024-10-01,4,145.55
C-02288,A-00276,C-00068,2024-10-22,1,332.59
A-02289,B-00289,A-00072,2025-03-30,2,81.42
B-02290,B-00115,C-00095,2025-04-16,1,295.7
C-02291,A-00024,A-00099,2025-01-27,1,286.48
A-02292,C-00392,B-00025,2024-08-24,4,293.95
B-02293,C-00119,A-00027,2025-03-26,5,462.89
C-02294,A-00033,C-00089,2025-03-23,2,226.92
A-02295,C-00497,A-00033,2024-07-06,1,58.64
B-02296,C-00377,B-00046,2024-08-08,5,265.68
C-02297,C-00164,C-00071,2024-05-26,2,170.9
A-02298,C-00104,C-00068,2024-12-29,3,55.38
B-02299,C-00110,B-00085,2024-12-14,5,205.27
C-02300,B-00256,A-00012,2024-07-19,2,318.78
A-02301,C-00092,B-00013,2025-01-26,3,225.75
B-02302,B-00079,C-00026,2025-04-11,5,87.19
C-02303,A-00018,C-00014,2024-06-27,5,480.1
A-02304,A-00381,B-00088,2025-04-18,4,492.63
B-02305,A-00273,C-00074,2025-02-12,5,281.18
C-02306,B-00118,A-00057,2025-03-25,5,356.56
A-02307,C-00038,B-00013,2025-02-06,2,167.09
B-02308,A-00489,B-00040,2024-10-11,4,260.94
C-02309,C-00167,B-00052,2024-10-26,5,196.69
A-02310,A-00450,C-00035,2024-06-24,1,396.84
B-02311,A-00354,B-00013,2024-09-30,2,57.86
C-02312,B-00463,A-00033,2024-11-17,5,310.76
A-02313,B-00058,B-00004,2025-02-21,2,310.78
B-02314,A-00165,C-00071,2024-07-24,2,478.33
C-02315,A-00342,C-00098,2024-12-20,5,215.95
A-02316,C-00434,C-00056,2024-10-20,1,444.06
B-02317,A-00051,C-00032,2025-05-15,2,236.38
C-02318,B-00190,B-00025,2024-08-31,4,276.72
A-02319,C-00110,C-00047,2024-10-14,5,67.52
B-02320,C-00125,A-00078,2025-03-23,1,74.15
C-02321,B-00382,B-00097,2024-07-13,2,51.77
A-02322,B-00391,A-00060,2025-01-17,4,180.27
B-02323,B-00115,C-00014,2025-03-24,3,453.4
C-02324,A-00009,B-00034,2024-11-07,1,294.23
A-02325,B-00334,B-00028,2024-08-22,4,311.56
B-02326,C-00152,C-00038,2025-04-19,1,480.16
C-02327,B-00013,A-00087,2024-08-05,4,381.45
A-02328,B-00436,C-00044,2024-08-21,5,312.17
B-02329,C-00347,C-00056,2024-08-06,2,415.55
C-02330,A-00438,A-00063,2024-07-06,4,412.44
A-02331,A-00012,B-00043,2024-07-22,4,123.98
B-02332,C-00422,B-00073,2025-05-14,4,64.07
C-02333,C-00437,A-00006,2024-12-28,5,249.8
